Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
ebe9c6d4350c4f890f014b582d6da8b9b5fe98d1,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"[Communication]: Remove unused code in pom and test files (#21654)

* Remove unused code in pom and test files

* Restore unintended change

* Revert a test file change

* Restore tests.yml

* Remove unused env variable in tests.yml

* Remove tests.yml

* Keep skipping SMS tests in INT

* Try to skip jacoco in INT

* try different syntax

* Try use string as much as we can

* Try escape quotes

* Try use a variable inside loop

* Fix a typo

* Move variable to a different place

* Try Macro syntax

* Remove variable, use stage name instead

* Fix syntax

* Try a different syntax

* Try something simple

* Move variables to the right place

* Flip logic

* Renamve variable

* Give up on customizing jacoco.skip

* Try to use variable to skp jacoco

* Try different syntax

* Move variable declaration

* Try to set variable

* Try PreSteps

* Remove local variable

* Remove unnecessary overwrite

* Remove quotes

Co-authored-by: JP Chen <jiach@microsoft.com>"
ebe9c6d4350c4f890f014b582d6da8b9b5fe98d1,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"[Communication]: Remove unused code in pom and test files (#21654)

* Remove unused code in pom and test files

* Restore unintended change

* Revert a test file change

* Restore tests.yml

* Remove unused env variable in tests.yml

* Remove tests.yml

* Keep skipping SMS tests in INT

* Try to skip jacoco in INT

* try different syntax

* Try use string as much as we can

* Try escape quotes

* Try use a variable inside loop

* Fix a typo

* Move variable to a different place

* Try Macro syntax

* Remove variable, use stage name instead

* Fix syntax

* Try a different syntax

* Try something simple

* Move variables to the right place

* Flip logic

* Renamve variable

* Give up on customizing jacoco.skip

* Try to use variable to skp jacoco

* Try different syntax

* Move variable declaration

* Try to set variable

* Try PreSteps

* Remove local variable

* Remove unnecessary overwrite

* Remove quotes

Co-authored-by: JP Chen <jiach@microsoft.com>"
ebe9c6d4350c4f890f014b582d6da8b9b5fe98d1,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"[Communication]: Remove unused code in pom and test files (#21654)

* Remove unused code in pom and test files

* Restore unintended change

* Revert a test file change

* Restore tests.yml

* Remove unused env variable in tests.yml

* Remove tests.yml

* Keep skipping SMS tests in INT

* Try to skip jacoco in INT

* try different syntax

* Try use string as much as we can

* Try escape quotes

* Try use a variable inside loop

* Fix a typo

* Move variable to a different place

* Try Macro syntax

* Remove variable, use stage name instead

* Fix syntax

* Try a different syntax

* Try something simple

* Move variables to the right place

* Flip logic

* Renamve variable

* Give up on customizing jacoco.skip

* Try to use variable to skp jacoco

* Try different syntax

* Move variable declaration

* Try to set variable

* Try PreSteps

* Remove local variable

* Remove unnecessary overwrite

* Remove quotes

Co-authored-by: JP Chen <jiach@microsoft.com>"
ebe9c6d4350c4f890f014b582d6da8b9b5fe98d1,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"[Communication]: Remove unused code in pom and test files (#21654)

* Remove unused code in pom and test files

* Restore unintended change

* Revert a test file change

* Restore tests.yml

* Remove unused env variable in tests.yml

* Remove tests.yml

* Keep skipping SMS tests in INT

* Try to skip jacoco in INT

* try different syntax

* Try use string as much as we can

* Try escape quotes

* Try use a variable inside loop

* Fix a typo

* Move variable to a different place

* Try Macro syntax

* Remove variable, use stage name instead

* Fix syntax

* Try a different syntax

* Try something simple

* Move variables to the right place

* Flip logic

* Renamve variable

* Give up on customizing jacoco.skip

* Try to use variable to skp jacoco

* Try different syntax

* Move variable declaration

* Try to set variable

* Try PreSteps

* Remove local variable

* Remove unnecessary overwrite

* Remove quotes

Co-authored-by: JP Chen <jiach@microsoft.com>"
ebe9c6d4350c4f890f014b582d6da8b9b5fe98d1,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"[Communication]: Remove unused code in pom and test files (#21654)

* Remove unused code in pom and test files

* Restore unintended change

* Revert a test file change

* Restore tests.yml

* Remove unused env variable in tests.yml

* Remove tests.yml

* Keep skipping SMS tests in INT

* Try to skip jacoco in INT

* try different syntax

* Try use string as much as we can

* Try escape quotes

* Try use a variable inside loop

* Fix a typo

* Move variable to a different place

* Try Macro syntax

* Remove variable, use stage name instead

* Fix syntax

* Try a different syntax

* Try something simple

* Move variables to the right place

* Flip logic

* Renamve variable

* Give up on customizing jacoco.skip

* Try to use variable to skp jacoco

* Try different syntax

* Move variable declaration

* Try to set variable

* Try PreSteps

* Remove local variable

* Remove unnecessary overwrite

* Remove quotes

Co-authored-by: JP Chen <jiach@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,App,24,0,3,11,1,1,0,113,0,0,3,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
b26abbb80c5e698ac512ac4834bef6ba1653af29,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"[Automation] Generate Fluent Lite from deviceprovisioningservices#package-2020-03 (#21938)

Co-authored-by: timtay-microsoft <timtay@microsoft.com>"
